lambda,f,species,speed,acuity
12.5,16.0,RaptorAgent,0.07250499772167411,0.06774238267106707
12.5,16.0,RaptorAgent,0.06478684846105494,0.07233413073888689
12.5,16.0,RaptorAgent,0.06773938020627321,0.0774312204615182
12.5,16.0,RaptorAgent,0.0694572227906695,0.0634535948211962
12.5,16.0,RaptorAgent,0.07132101738070987,0.06548313792378448
12.5,16.0,RaptorAgent,0.07053042704742717,0.07992889205048148
12.5,16.0,RaptorAgent,0.07887243041019568,0.07733386597560958
12.5,16.0,RaptorAgent,0.07271224852315947,0.07710163781462656
12.5,16.0,RaptorAgent,0.06524091630805338,0.07135386916573679
12.5,16.0,RaptorAgent,0.06598022885311321,0.07180643372774788
12.5,16.0,RaptorAgent,0.07439789717357366,0.06985015112271037
12.5,16.0,RaptorAgent,0.07400413355718047,0.06743297206209396
12.5,16.0,RaptorAgent,0.07732988040303955,0.06687822825464677
12.5,16.0,RaptorAgent,0.07378855172848758,0.06994722186836452
12.5,16.0,RaptorAgent,0.06960352571874862,0.06831281740933132
12.5,16.0,TurtleAgent,0.0074419492629083095,0.019745770803285725
12.5,16.0,TurtleAgent,0.09651689419232566,0.07409043538995316
12.5,16.0,TurtleAgent,0.09692966408086938,0.07131415828410359
12.5,16.0,TurtleAgent,0.09640008350309648,0.07117213056807577
12.5,16.0,TurtleAgent,0.09759557358288781,0.07102415828659205
12.5,16.0,TurtleAgent,0.09088302216058028,0.07454234528916912
12.5,16.0,TurtleAgent,0.0947624296911938,0.07571660052498483
12.5,16.0,TurtleAgent,0.09274093827867659,0.07485467341663461
12.5,16.0,TurtleAgent,0.09286089520061416,0.07708943639918157
12.5,16.0,TurtleAgent,0.09699705092617733,0.07625723250165486
12.5,16.0,TurtleAgent,0.10036686505341097,0.07884765490974333
12.5,16.0,TurtleAgent,0.09367116424058386,0.07257768416024549
12.5,16.0,TurtleAgent,0.09538548576370405,0.07883642712438478
12.5,16.0,TurtleAgent,0.09834348543581622,0.08109174044062056
12.5,16.0,TurtleAgent,0.09616236115928621,0.07561248866592306
12.5,16.0,TurtleAgent,0.09465257440283721,0.07536107873036267
12.5,16.0,TurtleAgent,0.0892133680830862,0.07596105731158966
12.5,16.0,TurtleAgent,0.09264261414522573,0.07610200431594122
12.5,16.0,TurtleAgent,0.09314066379411702,0.07672848126332177
12.5,16.0,TurtleAgent,0.09256049470492544,0.07642045350391981
12.5,16.0,TurtleAgent,0.09729371110393324,0.08751760150522343
12.5,16.0,TurtleAgent,0.09679391984173089,0.08086346911630213
12.5,16.0,TurtleAgent,0.09533736115363949,0.08108523336988988
12.5,16.0,TurtleAgent,0.08598591553241473,0.07544085251923094
12.5,16.0,TurtleAgent,0.0920568308738364,0.07654185942324299
12.5,16.0,TurtleAgent,0.09679868238016766,0.07492174738922815
12.5,16.0,TurtleAgent,0.0932220240801844,0.0757280514315913
12.5,16.0,TurtleAgent,0.09847843360222636,0.07636883309938781
12.5,16.0,TurtleAgent,0.09495365498642071,0.07675267974499404
12.5,16.0,TurtleAgent,0.09669366509098401,0.07862529424177206
12.5,16.0,TurtleAgent,0.09428718111588988,0.07773259155103908
12.5,16.0,TurtleAgent,0.09902084628760359,0.0691176842940764
12.5,16.0,TurtleAgent,0.10299580431914451,0.0748488375924716
12.5,16.0,TurtleAgent,0.09516128956625602,0.07613307413951476
12.5,16.0,TurtleAgent,0.10025657714542864,0.07642401221358842
12.5,16.0,TurtleAgent,0.09866627295558165,0.07587494234056469
12.5,16.0,TurtleAgent,0.09512645370873453,0.06937778353967307
12.5,16.0,TurtleAgent,0.09624964354281411,0.0717654692805349
12.5,16.0,TurtleAgent,0.09751700804060964,0.07755302572519909
12.5,16.0,TurtleAgent,0.09013270042782286,0.07755331741629905
12.5,16.0,TurtleAgent,0.09063497099830967,0.07663096355383184
12.5,16.0,TurtleAgent,0.11052163922733313,0.07704591631424869
12.5,16.0,SlothAgent,0.029979208332727048,0.0005343921777799965
12.5,16.0,SlothAgent,0.20113425070735585,0.13914801305919083
12.5,16.0,SlothAgent,0.21371799710887548,0.13694337273759374
12.5,16.0,SlothAgent,0.20935401017840977,0.13514279589353725
12.5,16.0,SlothAgent,0.207770070424283,0.13975438951020536
12.5,16.0,SlothAgent,0.20655786971273704,0.1401028073373301
12.5,16.0,SlothAgent,0.1067958340120135,0.028928638188701148
12.5,16.0,SlothAgent,0.10210112408561435,0.03129038517983829
12.5,16.0,SlothAgent,0.09391648149860464,0.030973321945968215
12.5,16.0,SlothAgent,0.0991901224002917,0.030908790594838885
12.5,16.0,SlothAgent,0.09799891214932904,0.033577517311722836
12.5,16.0,SlothAgent,0.10261293641566548,0.03602758962585624
12.5,16.0,TurtleAgent,0.06059788123254915,0.03912607041423184
12.5,16.0,TurtleAgent,0.05886780770960356,0.04715520551174581
12.5,16.0,TurtleAgent,0.05867371459957621,0.04155817885571926
12.5,16.0,TurtleAgent,0.05998599444009246,0.041211009655184705
12.5,16.0,TurtleAgent,0.05885151802755616,0.04066353190119057
12.5,16.0,TurtleAgent,0.05072135024668744,0.042670214791878096
12.5,16.0,SlothAgent,0.16487217553537756,0.0652132931935527
12.5,16.0,SlothAgent,0.17852668646831316,0.05810969460380064
12.5,16.0,SlothAgent,0.1735800020005127,0.05874677173063233
12.5,16.0,SlothAgent,0.17496381644983014,0.05813750327830625
12.5,16.0,SlothAgent,0.16997773553150666,0.060376459812126845
12.5,16.0,RaptorAgent,0.1306048178427707,0.13304132846072061
12.5,16.0,RaptorAgent,0.12762417963838363,0.13587791192908186
12.5,16.0,RaptorAgent,0.12615730348063706,0.1227213750432779
12.5,16.0,RaptorAgent,0.1206295350846483,0.12432136199999747
12.5,16.0,RaptorAgent,0.1227049370499713,0.11836916283710616
12.5,16.0,RaptorAgent,0.11907384494579219,0.11524327847293898
12.5,16.0,RaptorAgent,0.11984925293924556,0.11647941457845713
12.5,16.0,RaptorAgent,0.11550073285685933,0.12332199350389876
12.5,16.0,RaptorAgent,0.1128542388647802,0.12307761354717313
12.5,16.0,RaptorAgent,0.11367214947812002,0.12454791495334236
12.5,16.0,RaptorAgent,0.11220370270047887,0.12220551044996958
12.5,16.0,RaptorAgent,0.11625097811392111,0.12680975075758813
12.5,16.0,RaptorAgent,0.1124250337159654,0.1270629662788875
12.5,16.0,RaptorAgent,0.11450954473307594,0.12864787789395915
12.5,16.0,RaptorAgent,0.11627535442074342,0.1224462358711302
12.5,16.0,RaptorAgent,0.11466131359253554,0.12318315684065997
12.5,16.0,RaptorAgent,0.11155351769923352,0.12413520102245605
12.5,16.0,RaptorAgent,0.11329510644247222,0.1240903920953074
12.5,16.0,RaptorAgent,0.10935260424495517,0.1389396284184758
12.5,16.0,RaptorAgent,0.11408108397636803,0.1354706181159029
12.5,16.0,RaptorAgent,0.11497906285965577,0.1360748037209727
12.5,16.0,RaptorAgent,0.11846175163722682,0.1334142998189998
12.5,16.0,RaptorAgent,0.11880302459227542,0.1364066678505074
12.5,16.0,RaptorAgent,0.11935572741487495,0.13583081772230143
12.5,16.0,RaptorAgent,0.11760983000839394,0.13609593088213204
12.5,16.0,RaptorAgent,0.10809244237930447,0.140699477052542
12.5,16.0,RaptorAgent,0.10803300980756823,0.13779343940322802
12.5,16.0,RaptorAgent,0.11074538078290935,0.14512963193725836
12.5,16.0,RaptorAgent,0.11072319487808455,0.14221111407711862
12.5,16.0,RaptorAgent,0.112283851356801,0.14071420829613063
12.5,16.0,RaptorAgent,0.11386656029886166,0.1383236440600849
12.5,16.0,RaptorAgent,0.10300702278156665,0.13803718220453537
12.5,16.0,RaptorAgent,0.10095062822479016,0.1386359799990484
12.5,16.0,RaptorAgent,0.10957097455282447,0.145406488468039
12.5,16.0,RaptorAgent,0.11820868879394349,0.14469998165763642
12.5,16.0,RaptorAgent,0.11201918420431649,0.1444914551379683
12.5,16.0,RaptorAgent,0.11434798129614804,0.14338244277768614
12.5,16.0,RaptorAgent,0.11514344564418884,0.13454373872586672
12.5,16.0,SlothAgent,0.13445952974884842,0.002632542193540566
12.5,16.0,TurtleAgent,0.02987578363976018,0.07893006692384813
100.0,2.0,SlothAgent,0.13552396643962264,0.029951686025160386
100.0,2.0,SlothAgent,0.10299010259369742,0.053354713808615985
100.0,2.0,SlothAgent,0.09894738280779705,0.05471185605825445
100.0,2.0,SlothAgent,0.09812095600177742,0.05443221069668577
100.0,2.0,TurtleAgent,0.08381093803188262,0.05312657892907403
100.0,2.0,TurtleAgent,0.084314807866373,0.052498046831411745
100.0,2.0,TurtleAgent,0.08201358199722938,0.04732776806310878
100.0,2.0,TurtleAgent,0.08885172839774165,0.042020976957149216
100.0,2.0,SlothAgent,0.17358666394336097,0.05334934345219957
100.0,2.0,TurtleAgent,0.08895992221816403,0.08190485584161238
100.0,2.0,SlothAgent,0.020098834702607437,0.039251851584365983
100.0,2.0,SlothAgent,0.02463469327518959,0.0412485667082844
100.0,2.0,RaptorAgent,0.05235282083763732,0.04692091635740391
100.0,2.0,RaptorAgent,0.05978504576948608,0.041561020390823884
100.0,2.0,RaptorAgent,0.05707300572486356,0.04214048558805284
100.0,2.0,RaptorAgent,0.05629337971938537,0.040796782568432034
100.0,2.0,RaptorAgent,0.05976937032083638,0.04195942062364452
100.0,2.0,RaptorAgent,0.06133757325804958,0.03962929173350232
100.0,2.0,RaptorAgent,0.041528321991444454,0.02520872115171998
100.0,2.0,RaptorAgent,0.03684939515947215,0.025378643536344923
100.0,2.0,RaptorAgent,0.03902375627198924,0.024092739116473232
100.0,2.0,RaptorAgent,0.038267003392285004,0.027390142107297642
100.0,2.0,RaptorAgent,0.04420243426468311,0.02526404631613376
100.0,2.0,RaptorAgent,0.0442657798880548,0.029568323540706425
100.0,2.0,RaptorAgent,0.04628960360389709,0.027160653743448532
100.0,2.0,RaptorAgent,0.04353133560039327,0.02995073111364884
100.0,2.0,RaptorAgent,0.04484528239878623,0.032206547680078974
100.0,2.0,RaptorAgent,0.04725578281299296,0.03620180691463428
100.0,2.0,RaptorAgent,0.04819755075719005,0.03830103269464352
100.0,2.0,RaptorAgent,0.05463463283056591,0.04355100965643901
100.0,2.0,RaptorAgent,0.05235007820523983,0.03177718420779073
100.0,2.0,RaptorAgent,0.04879501378086597,0.030788645135694077
100.0,2.0,RaptorAgent,0.05136409833863675,0.03658536278734044
100.0,2.0,RaptorAgent,0.05321723234342627,0.03645810925778696
100.0,2.0,RaptorAgent,0.05612902641897352,0.034106679604382996
100.0,2.0,RaptorAgent,0.054343122340316026,0.035752245808982216
100.0,2.0,RaptorAgent,0.05131371440467783,0.03772251607532096
100.0,2.0,RaptorAgent,0.04919640098055029,0.035886805556999135
100.0,2.0,RaptorAgent,0.04893550104217677,0.03783194272761012
100.0,2.0,RaptorAgent,0.05332283368511242,0.03633905973066322
100.0,2.0,RaptorAgent,0.04915742038072177,0.016836564843584357
100.0,2.0,RaptorAgent,0.057984747458460245,0.023656424679654092
100.0,2.0,RaptorAgent,0.049724823991687345,0.02452820328795882
100.0,2.0,RaptorAgent,0.05557472898945025,0.023640788822891726
100.0,2.0,RaptorAgent,0.04691993707726182,0.025418688082194302
100.0,2.0,RaptorAgent,0.042991561760765504,0.029708488051536926
100.0,2.0,RaptorAgent,0.04809198930045354,0.03310221224174765
100.0,2.0,RaptorAgent,0.0446827269830832,0.026921689638911006
100.0,2.0,RaptorAgent,0.042429444521776175,0.0273966649817611
100.0,2.0,RaptorAgent,0.04340223949917006,0.02723865279139602
100.0,2.0,RaptorAgent,0.04267809321610513,0.02874745306550432
100.0,2.0,RaptorAgent,0.03883193701930263,0.04098552653246533
100.0,2.0,RaptorAgent,0.04272098080472576,0.0381897781336513
100.0,2.0,RaptorAgent,0.04149685507545135,0.037150136906919436
100.0,2.0,RaptorAgent,0.04223392155434749,0.031358991015768056
100.0,2.0,RaptorAgent,0.04548624609261145,0.03252503061439823
100.0,2.0,RaptorAgent,0.04162891535328303,0.03397448726757378
100.0,2.0,RaptorAgent,0.052804588182121553,0.03390896690507499
100.0,2.0,RaptorAgent,0.04810608333753679,0.030446225717976023
100.0,2.0,RaptorAgent,0.05029241238324607,0.03250293605906113
100.0,2.0,RaptorAgent,0.049065707602512505,0.03148616084454301
100.0,2.0,RaptorAgent,0.053669957388974086,0.030983167916463696
100.0,2.0,RaptorAgent,0.052023635056016516,0.03143613946431323
100.0,2.0,RaptorAgent,0.057256233307444,0.03361108823836348
100.0,2.0,RaptorAgent,0.05612026131547961,0.0323046454840406
100.0,2.0,RaptorAgent,0.052753610987190225,0.027067514081606067
100.0,2.0,RaptorAgent,0.050214274958061265,0.028468824160312114
100.0,2.0,SlothAgent,0.13385459383442339,0.048487667318310515
100.0,2.0,SlothAgent,0.13516067326591097,0.04940451831522352
100.0,2.0,SlothAgent,0.1599824743164508,0.04438979815623334
100.0,2.0,SlothAgent,0.15538477375534304,0.04348017181223711
100.0,2.0,SlothAgent,0.15489288665199352,0.04277208309691413
100.0,2.0,SlothAgent,0.15753135723181325,0.031483455479630995
100.0,2.0,SlothAgent,0.15363784226916682,0.03444420076022233
100.0,2.0,SlothAgent,0.15083671082912137,0.033627671205233405
100.0,2.0,Agent,0.0914648619214182,0.05062951904894281
100.0,2.0,Agent,0.09447698326328217,0.04207843626294988
100.0,2.0,Agent,0.09292064205653433,0.045905419229338745
100.0,2.0,Agent,0.08430755769109952,0.046099025055787654
100.0,2.0,Agent,0.08505927838611455,0.04490159479037468
100.0,2.0,Agent,0.08353143485588953,0.04130086007575972
100.0,2.0,Agent,0.0213934593132861,0.02669385871002735
100.0,2.0,Agent,0.02478107564248778,0.02955349756787165
100.0,2.0,Agent,0.027447079465368326,0.038714936630810895
100.0,2.0,Agent,0.02701914788742299,0.03171953320249715
100.0,2.0,Agent,0.02909647176750466,0.033049667377366344
100.0,2.0,Agent,0.047528983975922603,0.04055810287810318
100.0,2.0,Agent,0.04280937378823133,0.04055066170872526
100.0,2.0,Agent,0.04332589287670553,0.037974345606719556
100.0,2.0,Agent,0.04139863454794635,0.03737973527303553
100.0,2.0,Agent,0.044803385278744154,0.030070163721529874
100.0,2.0,Agent,0.044580903976004414,0.03285403969210231
100.0,2.0,Agent,0.03333090520664732,0.03592483429192434
100.0,2.0,Agent,0.04923855487804189,0.04026827297200261
100.0,2.0,Agent,0.04442348371038828,0.0394638130525315
100.0,2.0,Agent,0.03189229957896151,0.032884570058317054
100.0,2.0,Agent,0.03133999693246311,0.035323840189426185
100.0,2.0,RaptorAgent,0.04179041282010337,0.06849813805336222
100.0,2.0,RaptorAgent,0.04335371754481751,0.06452483327852013
100.0,2.0,RaptorAgent,0.040601616032671976,0.06709621728609182
100.0,2.0,RaptorAgent,0.052543206264987596,0.03954308055671526
100.0,2.0,RaptorAgent,0.04688917413866919,0.03627558328855747
100.0,2.0,RaptorAgent,0.05065808444501729,0.037933359263427655
100.0,2.0,RaptorAgent,0.05162501703902953,0.03444257181037872
100.0,2.0,RaptorAgent,0.05326198414623926,0.03603043902523001
100.0,2.0,RaptorAgent,0.05405627661522421,0.0343495919478564
100.0,2.0,RaptorAgent,0.05214449849173504,0.03218673840721717
100.0,2.0,SlothAgent,0.04107480623026872,0.02456276235826424
100.0,2.0,SlothAgent,0.04280141545443606,0.02027442536713765
100.0,2.0,TurtleAgent,0.08626643882220171,0.056494643481269625
100.0,2.0,TurtleAgent,0.08010865157576108,0.052150079723186415
100.0,2.0,SlothAgent,0.046214392419247845,0.07572188294321215
100.0,2.0,SlothAgent,0.04734470839892567,0.07161199592749244
100.0,2.0,SlothAgent,0.11104238736925649,0.038971672144724724
100.0,2.0,SlothAgent,0.11085014492050203,0.03918530144156256
100.0,2.0,SlothAgent,0.11615276984238515,0.03764329038434119
100.0,2.0,SlothAgent,0.1098780275573849,0.03752095315142376
100.0,2.0,SlothAgent,0.10672548886259652,0.04135088379856089
100.0,2.0,SlothAgent,0.10900114530393801,0.03608091248345203
100.0,2.0,SlothAgent,0.05935306742898478,0.040831408542776275
100.0,2.0,SlothAgent,0.06467605481773844,0.038330921967992204
100.0,2.0,SlothAgent,0.06588938118309574,0.03808125715284465
100.0,2.0,SlothAgent,0.06855711583089324,0.03300019418539695
100.0,2.0,TurtleAgent,0.001281898322999542,0.006892851223214525
100.0,2.0,RaptorAgent,0.05308972525964494,0.01700683337902292
100.0,2.0,RaptorAgent,0.018556851142068318,0.039583139365499405
100.0,2.0,RaptorAgent,0.021237952967704463,0.04140257900138273
100.0,2.0,RaptorAgent,0.030800480265844615,0.03076248436629289
100.0,2.0,RaptorAgent,0.029254995556382984,0.03715323305326405
100.0,2.0,RaptorAgent,0.038346475483084244,0.03963582195794866
100.0,2.0,RaptorAgent,0.0287858023875038,0.03725093209211386
100.0,2.0,RaptorAgent,0.028916381873766408,0.0385442233986354
100.0,2.0,RaptorAgent,0.031433071227097154,0.03717970983635895
100.0,2.0,RaptorAgent,0.038734716511779815,0.03780594711686065
100.0,2.0,RaptorAgent,0.03405877113898403,0.037419480949552344
100.0,2.0,RaptorAgent,0.03396425417402896,0.03755855651005623
100.0,2.0,RaptorAgent,0.029669380150954886,0.03823476243960915
100.0,2.0,RaptorAgent,0.021596400651167198,0.03094599220523802
100.0,2.0,RaptorAgent,0.02251119735807492,0.028885182152168114
100.0,2.0,RaptorAgent,0.022209979007626272,0.03043847357228503
100.0,2.0,RaptorAgent,0.02332716945735867,0.02993044261172115
100.0,2.0,RaptorAgent,0.02627370433772607,0.031697777156054
100.0,2.0,RaptorAgent,0.02689357182905373,0.02942174739434504
100.0,2.0,TurtleAgent,0.04413529506676081,0.043957732587465784
100.0,2.0,TurtleAgent,0.04208069017794154,0.04141634592363011
100.0,2.0,TurtleAgent,0.04242020392767298,0.0404559781538332
100.0,2.0,TurtleAgent,0.11216914829495969,0.15078892254385495
100.0,2.0,SlothAgent,0.06965858407904633,0.03228622908923556
100.0,2.0,SlothAgent,0.07459446260841081,0.0363003258637004
100.0,2.0,SlothAgent,0.07495553652198703,0.03350988999514587
100.0,2.0,SlothAgent,0.07103488650197566,0.03580836880371503
100.0,2.0,SlothAgent,0.07150976493456428,0.03474156721034542
100.0,2.0,SlothAgent,0.06477695406817871,0.03783000321468962
100.0,2.0,RaptorAgent,0.06997716096286559,0.04429049011608198
100.0,2.0,RaptorAgent,0.06918295116594074,0.04638013775467396
100.0,2.0,RaptorAgent,0.048236083320877116,0.05495543899468782
100.0,2.0,RaptorAgent,0.04571416487436887,0.057848271944978526
100.0,2.0,RaptorAgent,0.04767627755150464,0.059675135203455465
100.0,2.0,RaptorAgent,0.049889437828247146,0.05762217198171904
100.0,2.0,SlothAgent,0.18711357512364807,0.017050986482952023
100.0,2.0,SlothAgent,0.16087873580661274,0.019123451936841847
100.0,2.0,SlothAgent,0.15575964954996435,0.021194907933182985
100.0,2.0,SlothAgent,0.1604381854384005,0.01833175157090705
100.0,2.0,SlothAgent,0.15583117693290768,0.01891367406375841
100.0,2.0,RaptorAgent,0.02987837114704399,0.024231231716830663
100.0,2.0,RaptorAgent,0.029041811643037,0.02228824896395597
100.0,2.0,RaptorAgent,0.0298758615195989,0.02523488808998546
100.0,2.0,RaptorAgent,0.029846497488900007,0.025277576972295025
100.0,2.0,RaptorAgent,0.030044409884094275,0.024543311326615913
100.0,2.0,RaptorAgent,0.027100954506463503,0.027243211127748527
100.0,2.0,RaptorAgent,0.02881007472214036,0.02904261475472762
100.0,2.0,RaptorAgent,0.025387831514478123,0.029230148271504167
100.0,2.0,RaptorAgent,0.024435308604598836,0.030712569168912646
100.0,2.0,SlothAgent,0.08109249821716628,0.04325296246719757
100.0,2.0,SlothAgent,0.0804724680747363,0.04471509579007944
100.0,2.0,RaptorAgent,0.05061904766607584,0.058071413163266236
100.0,2.0,RaptorAgent,0.054970087917163714,0.05887107788147297
100.0,2.0,RaptorAgent,0.05291914292454518,0.05969657383278027
100.0,2.0,RaptorAgent,0.053756488817979065,0.05717045966398577
100.0,2.0,RaptorAgent,0.05700834130008915,0.05521548983008575
100.0,2.0,RaptorAgent,0.05895926920658635,0.054751355434203945
100.0,2.0,RaptorAgent,0.0634543350256113,0.05442509212043823
100.0,2.0,RaptorAgent,0.05858312371013779,0.053819415776983966
100.0,2.0,RaptorAgent,0.060923685051570364,0.05287266204090705
100.0,2.0,RaptorAgent,0.052350791602144474,0.05655846168160685
100.0,2.0,RaptorAgent,0.057476916035089656,0.057346986624677555
100.0,2.0,RaptorAgent,0.0574800941605095,0.05671332826933584
100.0,2.0,RaptorAgent,0.06692053098454251,0.05859044221753266
100.0,2.0,RaptorAgent,0.05623987543984043,0.05550758703683352
100.0,2.0,RaptorAgent,0.05742718332652268,0.05534353404762243
100.0,2.0,RaptorAgent,0.05513193850359038,0.05727192239809725
100.0,2.0,RaptorAgent,0.04408320770740684,0.04887130441596371
100.0,2.0,RaptorAgent,0.04160764726358078,0.04860457413561611
100.0,2.0,RaptorAgent,0.04424387172700501,0.049238870730477176
100.0,2.0,RaptorAgent,0.048597191447262406,0.05161164132743344
100.0,2.0,RaptorAgent,0.04802742991185576,0.052342227409568745
100.0,2.0,RaptorAgent,0.06505601204863475,0.0660349151714384
100.0,2.0,RaptorAgent,0.062260846225147506,0.06436669545854982
100.0,2.0,RaptorAgent,0.0627557985046331,0.061891849915995584
100.0,2.0,RaptorAgent,0.06496545387635318,0.06575174421177868
100.0,2.0,RaptorAgent,0.06800781390806092,0.06595634117786424
100.0,2.0,RaptorAgent,0.06327078758902371,0.05440376253723479
100.0,2.0,RaptorAgent,0.06401698134647137,0.05553453738115088
100.0,2.0,SlothAgent,0.10394308103998919,0.013540703810958185
100.0,2.0,TurtleAgent,0.06263534916760138,0.04181676699905979
100.0,2.0,TurtleAgent,0.06558360582478949,0.04018244463804818
100.0,2.0,TurtleAgent,0.06501666689337436,0.03212138049662181
100.0,2.0,TurtleAgent,0.06694417178477235,0.0322771786115778
100.0,2.0,TurtleAgent,0.06474713916687234,0.03722664283853703
100.0,2.0,SlothAgent,0.08874360443683756,0.00039398715371483653
100.0,2.0,SlothAgent,0.07017928429270433,0.047845413486007224
100.0,2.0,SlothAgent,0.06791819399528641,0.05060173402893688
100.0,2.0,SlothAgent,0.06895480890534056,0.0571776221119498
100.0,2.0,SlothAgent,0.07457346604901507,0.06250687458181546
100.0,2.0,SlothAgent,0.07567945517338469,0.05390903009680141
100.0,2.0,SlothAgent,0.07329962442906404,0.05305688660081276
100.0,2.0,SlothAgent,0.08082569261504664,0.05872964928977448
100.0,2.0,SlothAgent,0.08018226132882841,0.06606901194527741
100.0,2.0,SlothAgent,0.08347525709267205,0.06493369093319319
100.0,2.0,SlothAgent,0.08046198705818088,0.06045697952219627
100.0,2.0,SlothAgent,0.08347178790609258,0.059358385217616744
100.0,2.0,SlothAgent,0.08109269318918956,0.058958950242089025
100.0,2.0,SlothAgent,0.08239935960920755,0.05840095334133099
100.0,2.0,SlothAgent,0.0810060729039771,0.060300967156870104
100.0,2.0,RaptorAgent,0.013628631929084232,0.04177971049258246
100.0,2.0,RaptorAgent,0.01826311090711321,0.043115067112438114
100.0,2.0,RaptorAgent,0.015407497710342966,0.04632388607217264
100.0,2.0,RaptorAgent,0.024084910933506693,0.047789465781763546
100.0,2.0,RaptorAgent,0.022495784300204533,0.04638135107831073
100.0,2.0,RaptorAgent,0.023743997962477954,0.047517992753276166
100.0,2.0,RaptorAgent,0.029128502026848843,0.04710821483603941
100.0,2.0,RaptorAgent,0.02740478830095397,0.051756484901254535
100.0,2.0,RaptorAgent,0.030860278496897976,0.053383980609796856
100.0,2.0,RaptorAgent,0.034460286211088216,0.05610782845780781
100.0,2.0,RaptorAgent,0.028683681752415528,0.05246282031712421
100.0,2.0,RaptorAgent,0.0363923531776656,0.05359404244301926
100.0,2.0,RaptorAgent,0.032621532487016706,0.049499254181324094
100.0,2.0,RaptorAgent,0.03135808178674966,0.05109326989000276
100.0,2.0,RaptorAgent,0.028824814789523857,0.04634012412210318
100.0,2.0,RaptorAgent,0.02816864403124237,0.03693388602034726
100.0,2.0,RaptorAgent,0.02953431242597982,0.047179862144449074
100.0,2.0,RaptorAgent,0.03580994356053235,0.06042595773587886
100.0,2.0,RaptorAgent,0.038186834092674024,0.05565401524745558
100.0,2.0,SlothAgent,0.13460005569422215,0.058233200855360934
100.0,2.0,SlothAgent,0.12314410343875293,0.05914148977261909
100.0,2.0,SlothAgent,0.11228588884198167,0.06236237391870635
100.0,2.0,SlothAgent,0.11025286929124666,0.0569226508850095
100.0,2.0,SlothAgent,0.10859164474710524,0.05400766288608956
100.0,2.0,SlothAgent,0.11203982907809105,0.06443293195193889
100.0,2.0,SlothAgent,0.11333801790090875,0.0606776729437467
100.0,2.0,SlothAgent,0.1128364207999974,0.06137029691217495
100.0,2.0,SlothAgent,0.1328279847621022,0.07377476048126609
100.0,2.0,SlothAgent,0.1326809383892893,0.07483514011773093
100.0,2.0,SlothAgent,0.13236817151342825,0.02109569971569441
100.0,2.0,SlothAgent,0.03821798377715197,0.03868657049896311
100.0,2.0,SlothAgent,0.03702362557507798,0.03833876970374912
100.0,2.0,SlothAgent,0.12510873025524213,0.016356209630460326
100.0,2.0,SlothAgent,0.12605371742262064,0.02115265919206228
100.0,2.0,TurtleAgent,0.0011963991524948981,0.004281500895249236
100.0,2.0,SlothAgent,0.08920790154943264,0.01635196333832585
100.0,2.0,SlothAgent,0.08843276542284889,0.019525121190856743
100.0,2.0,SlothAgent,0.049081391391814125,0.032320651448085505
100.0,2.0,SlothAgent,0.05105733442039679,0.03135238714734338
100.0,2.0,SlothAgent,0.051613322601683984,0.03273987079610533
100.0,2.0,SlothAgent,0.04659336319392197,0.033278830165035224
100.0,2.0,SlothAgent,0.050424469583280916,0.03093157253201629
100.0,2.0,SlothAgent,0.04641677210999203,0.033492788623502565
100.0,2.0,SlothAgent,0.04818055640523411,0.032361030119887814
100.0,2.0,SlothAgent,0.04727587579389733,0.032027554064429885
100.0,2.0,SlothAgent,0.04980969094656627,0.034274874710124484
100.0,2.0,SlothAgent,0.050089443075842816,0.03245723601609497
100.0,2.0,SlothAgent,0.057700782915019615,0.04094853455313618
100.0,2.0,SlothAgent,0.05801119099850673,0.03396906531774792
100.0,2.0,SlothAgent,0.05890598576110001,0.03753658646302711
100.0,2.0,SlothAgent,0.06519431423445145,0.03280970572042144
100.0,2.0,SlothAgent,0.06748716768053534,0.03650685688501874
100.0,2.0,SlothAgent,0.06673951085123478,0.0345173359679334
100.0,2.0,SlothAgent,0.04799559958032456,0.026660926981430282
100.0,2.0,SlothAgent,0.05357793714953461,0.029505784656322653
100.0,2.0,SlothAgent,0.05296140521809455,0.03582462993429818
100.0,2.0,SlothAgent,0.14210932609369772,0.05526465313853972
100.0,2.0,SlothAgent,0.1440632859558516,0.0532505932390497
100.0,2.0,SlothAgent,0.13739811762339935,0.059491818613587266
100.0,2.0,SlothAgent,0.13695309585079976,0.05691692665837807
100.0,2.0,SlothAgent,0.1334883970700045,0.05809832692532309
100.0,2.0,SlothAgent,0.13612638013290618,0.056708882053384105
100.0,2.0,SlothAgent,0.14501612806942685,0.04918348303508152
100.0,2.0,SlothAgent,0.1456427132948046,0.05226150839116948
100.0,2.0,SlothAgent,0.14345904178429156,0.04959456041314203
100.0,2.0,SlothAgent,0.1268462584136532,0.06020583246329336
100.0,2.0,SlothAgent,0.13091096852516262,0.05939214335589423
100.0,2.0,SlothAgent,0.13943525903458304,0.05980827870869887
100.0,2.0,SlothAgent,0.1420373808508094,0.058478415098257595
100.0,2.0,TurtleAgent,0.05314637866465706,0.06938376912803183
100.0,2.0,TurtleAgent,0.05425915525549372,0.07085414860881871
100.0,2.0,SlothAgent,0.12137174511861544,0.03807227965362171
100.0,2.0,SlothAgent,0.12024965466571934,0.040302982264034
