step,speed,acuity,energy
0,0.05602800433849622,0.12443450919381793,9.9
0,0.05181941676013647,0.1425899218655715,9.9
0,0.03426194990509178,0.20304475154803925,9.9
0,0.032416656401555895,0.2079664155097386,4.95
0,0.032416656401555895,0.2079664155097386,4.95
0,0.005847757420900549,0.2486321493258521,9.9
0,0.04606382508788525,0.16512496073090854,9.9
0,0.07678569510310346,0.014158281101329329,9.9
0,0.027517489736022714,0.21971151034511538,9.9
0,0.0714049373213716,0.046053397045239725,9.9
0,0.030694994322796047,0.21231269294094074,9.9
0,0.0162493814417413,0.23943830411043174,9.9
0,0.043367209456649354,0.1747714057577241,9.9
0,0.03249097531621513,0.20777346092004398,9.9
0,0.05560434636585061,0.12632626660906066,9.9
0,0.022710756975426818,0.2293688607041241,9.9
0,0.03621810081358285,0.19752996693828598,9.9
0,0.07828897982094264,0.004833425543841419,9.9
0,0.052886833446721696,0.13811931391914878,9.9
0,0.011832231091596195,0.24439993229580256,9.9
0,0.012622512711145941,0.24362688691427836,9.9
0,0.07761351613851422,0.009045684504663698,9.9
0,0.05362400837301962,0.13497862904041286,9.9
0,0.06732370050637435,0.06870077400512045,9.9
0,0.0045406508198854445,0.24917529960527496,9.9
0,0.05062090482244362,0.14750095979828415,9.9
0,0.0030817207646204187,0.24962011988515628,9.9
0,0.07061109145951477,0.05056295051584159,9.9
0,0.025484189860473135,0.22402224268621435,9.9
0,0.046483179839454075,0.16357255968051881,9.9
0,0.0499533573319882,0.15018648365050802,9.9
0,0.0034158962901723387,0.24953326610139148,9.9
0,0.055588307077832556,0.12639760464882363,9.9
0,0.04373401145703269,0.17349344967504532,9.9
0,0.028273088035512574,0.21802529971744622,9.9
0,0.05609777494693156,0.12412158584013672,9.9
0,0.004208965472869287,0.24929138438592777,4.95
0,0.004208965472869287,0.24929138438592777,4.95
0,0.0445319257648685,0.17067630350688962,9.9
0,0.029226476372184708,0.21583252315464516,9.9
0,0.028202150073094658,0.21818554925018588,9.9
0,0.02820841225719396,0.2181714191171276,9.9
0,0.013962079087070381,0.24220241390265568,9.9
0,0.05385194032278536,0.13399874093884656,9.9
0,0.032272280127179004,0.2083399974157155,9.9
0,0.059320513292167025,0.10924306811015341,9.9
0,0.048585751178970744,0.1555769912950057,9.9
0,0.037760897326963895,0.19296458532249963,9.9
0,0.026705469195976946,0.22147271660090906,9.9
0,0.045861529371381986,0.1658688049487147,9.9
0,0.029872215282077053,0.2143060301656497,9.9
0,0.05314078852064175,0.13704226381617718,9.9
0,0.05028232254200508,0.14886752159127073,9.9
0,0.005368599006192169,0.2488471257884285,9.9
0,0.045599668843951814,0.1668268080528772,9.9
0,0.02314584663113897,0.2285707913491117,9.9
0,0.013076203956456645,0.2431605156035659,9.9
0,0.07543189166139637,0.022401188815334455,4.95
0,0.07543189166139637,0.022401188815334455,4.95
0,0.02070696937522888,0.23284885677173334,9.9
0,0.024927697267182577,0.22514439635822792,4.95
0,0.024927697267182577,0.22514439635822792,4.95
0,0.04969054478012473,0.15123399037817675,9.9
0,0.007071600219494965,0.24799969881342554,9.9
0,0.04245023335697133,0.17791910751754714,9.9
0,0.0357070263016129,0.19900033090783698,9.9
0,0.03473494181206621,0.201739352692495,9.9
0,0.0036228702237986843,0.2494749924536605,9.9
0,0.019595274246392593,0.23464100908834654,9.9
0,0.07097339880998194,0.0485110664543702,9.9
0,0.05517574055984418,0.12822550614691064,9.9
0,0.0053437116439556285,0.24885778983465012,9.9
0,0.03402496205114372,0.2036920782967292,9.9
0,0.01737187153328471,0.2379287231772421,9.9
0,0.007241314294560295,0.24790253469149587,9.9
0,0.014341058719818518,0.24177336139178868,9.9
0,0.016609125812945064,0.23896547758919048,9.9
0,0.019330899380602215,0.23505265316548132,9.9
0,0.032974434713993216,0.20650746621170396,9.9
0,0.03912791658851309,0.18876024573769448,9.9
0,0.022076135077347656,0.230505770401868,9.9
0,0.07832386476267925,0.004614888345501278,9.9
0,0.03363587795121211,0.2047451085780465,9.9
0,0.021504179905157808,0.23150280986426428,9.9
0,0.012181837662625929,0.24406411324645713,9.9
0,0.035711374014099996,0.19898791064100255,9.9
0,0.04396513327057636,0.17268268226001837,9.9
0,0.06384670444117806,0.08694393328003416,9.9
0,0.07428177285267047,0.029288728874570708,9.9
0,0.0275829674492106,0.21956719626783155,9.9
0,0.04198407799369454,0.17949348780077495,9.9
0,0.002565775506522259,0.2497366718420052,9.9
0,0.061352897561603795,0.09943287843181403,9.9
0,0.020134496730694885,0.23378408165606548,9.9
0,0.043930103742520266,0.1728058394068563,9.9
0,0.07209262037477772,0.04210616349992738,9.9
0,0.07755437046009486,0.009412784901534632,9.9
0,0.010321091980542724,0.24573900241316707,9.9
0,0.06865768406998558,0.06144489672584191,9.9
0,0.02859090522797927,0.2173024055297883,9.9
0,0.07572569334361837,0.02062477470513091,9.9
0,0.028121240868465073,0.2183678324807108,9.9
0,0.05462880349940675,0.13062775312892821,9.9
0,0.032102264878242144,0.20877778358748722,9.9
0,0.0285456610723857,0.21740580935761933,9.9
0,0.038238813148758065,0.1915117267589747,9.9
0,0.0003118521878649404,0.24999610992851695,9.9
0,0.06428842413583857,0.08467994088522116,9.9
0,0.03408527579279391,0.2035277589651671,9.9
0,0.053123403709614846,0.1371161591322112,9.9
0,0.029375183713182575,0.21548394327267092,9.9
0,0.05747074563898392,0.11788453582796843,9.9
0,0.05327726242352368,0.13646133234619967,9.9
0,0.07672597152534451,0.014525011739680932,9.9
0,0.062067603984852095,0.09590450142318291,9.9
0,0.07657307971457868,0.015462538520991193,9.9
0,0.01736064375808494,0.23794432193219467,9.9
0,0.05211007507889164,0.14138160301089106,9.9
0,0.013302662924658985,0.24292156636451612,9.9
0,0.04976694629896425,0.15093004224304035,4.95
0,0.04976694629896425,0.15093004224304035,4.95
0,0.006120681540100093,0.24850149029938712,9.9
0,0.04026533699739433,0.18514810545945068,9.9
0,0.047560577786826576,0.15951965762332876,10.4
0,0.00014131913666529412,0.2499992011560645,9.9
0,0.024918644213883824,0.22516244682167497,9.9
0,0.0541546122919745,0.13269111870023698,9.9
0,0.07670319592108382,0.014664789419673196,9.9
0,0.0673813636134827,0.06839007350350523,9.9
0,0.02169182122754158,0.23117859567329507,4.95
0,0.02169182122754158,0.23117859567329507,4.95
0,0.022694197409111667,0.22939893615825077,9.9
0,0.0746583643366233,0.027045145383200547,9.9
0,0.01937882420812249,0.23497844689242742,9.9
0,0.054044082713396197,0.1331694849467036,9.9
0,0.04366414066502188,0.1737377127994073,9.9
0,0.04605595214583748,0.16515397087761313,9.9
0,0.07089720144888675,0.048943473068638804,9.9
0,0.04607972150934246,0.16506637062485766,9.9
0,0.011900032763177385,0.24433556880941218,9.9
0,0.039988932249879976,0.18603541190058037,9.9
0,0.02788471846052795,0.21889769905508366,9.9
0,0.06156735414744953,0.09837843613130118,9.9
0,0.01109574661831805,0.24507537627928333,9.9
0,0.03335406005450815,0.20550026711521055,9.9
0,0.05804691622141104,0.11522222068737953,9.9
0,0.023252477819831554,0.22837289100952968,9.9
0,0.04427507488496389,0.1715887097572336,9.9
0,0.016931940838381183,0.2385323751778224,9.9
0,0.049621889778287555,0.15150672219325925,9.9
0,0.009937585662692946,0.2460497756478656,9.9
0,0.06898364176286055,0.05965028676533288,9.9
0,0.04589125340876142,0.1657597144229137,9.9
0,0.014789673175066556,0.24125062269498868,9.9
0,0.02520775874584875,0.22458275596044344,9.9
0,0.03729039281357946,0.19437706415235767,9.9
0,0.019516122682625817,0.2347648382174679,9.9
0,0.07679926728654377,0.01407490177000037,9.9
0,0.03372002725870995,0.2045183904668743,9.9
0,0.05570634057932859,0.12587214477039393,9.9
0,0.02235943396329192,0.23000222851364752,4.95
0,0.02235943396329192,0.23000222851364752,4.95
0,0.04297554019187292,0.1761241178086686,9.9
0,0.07204246021124577,0.042395357068442774,9.9
0,0.04728926145343044,0.16054903004756393,9.9
0,0.06667650074544935,0.07216976993368365,4.95
0,0.06667650074544935,0.07216976993368365,4.95
0,0.03536135973277066,0.19998296951398342,9.9
0,0.06185672701801209,0.09694981290476531,9.9
0,0.04600649228362613,0.16533610671026597,9.9
0,0.03805052272465285,0.1920863088152271,9.9
0,0.0552052602673295,0.12809516955265643,9.9
0,0.046919144176552956,0.16194375638959346,9.9
0,0.02145741089926897,0.23158318069999734,9.9
0,0.006432044616386433,0.24834515208211258,9.9
0,0.06042486451425637,0.10395342993735046,9.9
0,0.05259454445968524,0.13935255572312769,9.9
0,0.017793862868383442,0.2373351377688466,9.9
0,0.0773556002932848,0.010644444130622294,9.9
0,0.006577801202577192,0.24826930125357496,9.9
0,0.060863596943527984,0.10182490268383085,9.9
0,0.07256542534717324,0.03937036176735309,9.9
0,0.04151185223474055,0.18107064496164266,9.9
0,0.011039858269886073,0.24512486117523313,9.9
0,0.052645268424729906,0.13913902849952545,9.9
0,0.014491695645205208,0.2415996302930696,9.9
0,0.00946107209320287,0.24641952459388872,9.9
0,0.04851084299112751,0.155867924491607,9.9
0,0.03450204493777199,0.2023843558044785,9.9
0,0.03755412005254735,0.19358752268315443,9.9
0,0.012400363757322262,0.24384923914744355,9.9
0,0.044491431796752884,0.17082049986699546,9.9
0,0.07244983293142515,0.04004086832834336,9.9
0,0.040720268353612345,0.18367438980839187,9.9
0,0.06571235313333128,0.07727546582721467,9.9
0,0.07522334605214853,0.023657928348748414,9.9
0,0.029735182278078188,0.21463275739557858,9.9
0,0.03345180607255268,0.2052390668193731,9.9
0,0.010927345814026834,0.2452237245384268,9.9
0,0.004731713418206547,0.24910443552511857,9.9
0,0.039784918454302605,0.1866864105433797,9.9
0,0.0768546363068436,0.01373459512571193,9.9
0,0.01729509641115192,0.2380351856051584,9.9
0,0.024897979730751592,0.22520362421308332,9.9
0,0.07532872133122075,0.023023349704131557,9.9
0,0.039444104918513655,0.18776650348709148,9.9
0,0.06524187457966753,0.07973991205323727,9.9
0,0.03154379325145264,0.21019956429238446,9.9
0,0.03789338989241254,0.19256364009846427,9.9
0,0.05589666368027258,0.12502251957657984,4.95
0,0.05589666368027258,0.12502251957657984,4.95
0,0.000870146797218226,0.24996971378205163,9.9
0,0.06803113422031508,0.064870591067899,9.9
0,0.05348866807109192,0.13555849551922206,10.4
0,0.004003679546428085,0.24935882200358053,9.9
0,0.0012394649168061159,0.24993854906880028,9.9
0,0.013564700506743719,0.24263995600649388,9.9
0,0.013320064793748027,0.24290303495561416,9.9
0,0.055944919451843975,0.12480663950106757,4.95
0,0.055944919451843975,0.12480663950106757,4.95
0,0.07439676806451824,0.02860483606217118,9.9
0,0.03554141073163994,0.19947232492819478,9.9
0,0.05268726120182978,0.1389621002820065,9.9
0,0.038620184290027844,0.19033925461617146,9.9
0,0.02920042706483317,0.21589340236925433,9.9
0,0.035030653163807886,0.20091413355667986,9.9
0,0.06944627918884103,0.05708857227302183,9.9
0,0.021456353025934842,0.23158499659305826,9.9
0,0.01850326350821024,0.2363051695818294,9.9
0,0.06993786253115764,0.05434781538291586,9.9
0,0.037269535498970545,0.19443926894763897,9.9
0,0.01882060492770157,0.23583139320621502,9.9
0,0.05738736914608995,0.1182675944996161,9.9
0,0.03639605731199559,0.19701308048567728,9.9
0,0.017822759895512002,0.23729396918827717,9.9
0,0.06257421861386032,0.09337868659459264,9.9
0,0.04175175670551472,0.18027163248014028,9.9
0,0.06697605947363368,0.07056829829537137,9.9
0,0.05816686390567483,0.1146646377351481,4.95
0,0.05816686390567483,0.1146646377351481,4.95
0,0.04144301741959856,0.181299052286354,9.9
0,0.012607034601257614,0.24364250714250774,9.9
0,0.0057197763722556085,0.24869136633005545,9.9
0,0.05223248407896871,0.1408707042776112,9.9
0,0.04481730828103466,0.16965635513770808,9.9
0,0.013034501756467856,0.24320407055842547,9.9
0,0.03819166767916684,0.19165586079536331,9.9
0,0.05544016576909752,0.12705552077979948,9.9
0,0.026064615045834495,0.22282543370049832,9.9
0,0.04926176717040025,0.15293113180997106,9.9
0,0.03330605478239063,0.20562826859329575,9.9
0,0.03696606080828486,0.19534041393272744,9.9
0,0.0011865391499625037,0.24994368499382424,9.9
0,0.07662201042553728,0.01516270073395426,9.9
0,0.06040894541328683,0.10403037256218128,9.9
0,0.05125824913203924,0.14490367583671193,9.9
0,0.05301162901453702,0.13759068756900386,9.9
0,0.02938958966486384,0.21545008077323713,9.9
0,0.048493426456339014,0.15593550362094558,9.9
0,0.07511380193612273,0.02431667034803703,9.9
0,0.06149443832770431,0.09873736219040685,9.9
0,0.0019917331117822313,0.2498413199684572,9.9
0,0.045491160025003426,0.1672221743831812,9.9
0,0.03178669404369353,0.20958424327090475,9.9
0,0.019868391787498028,0.23420988031113923,9.9
0,0.06968807082383174,0.05574291139410442,9.9
0,0.026964104494897143,0.2209174827515307,9.9
0,0.07454297024507586,0.02773382348166939,9.9
0,0.007325781652421349,0.24785331692724186,9.9
0,0.0772446724454374,0.011330423151883401,9.9
0,0.07810752058788503,0.005968609104524625,9.9
0,0.040839880957474296,0.18328416493517313,9.9
0,0.07002208523095405,0.053876303196360276,4.95
0,0.07002208523095405,0.053876303196360276,4.95
0,0.07694003876859083,0.013209217371509596,9.9
0,0.06872525243524215,0.06107358710848973,9.9
0,0.057963418321500135,0.11560968545947128,9.9
0,0.05189052814382947,0.1422949235581777,9.9
0,0.05620936786178572,0.12362027858313801,9.9
0,0.04306309931868589,0.17582277908275978,9.9
0,0.01620265144555966,0.23949896344534813,9.9
0,0.06924328964268761,0.05821467357835483,9.9
0,0.01935020872109138,0.23502277689800796,9.9
0,0.037161476304336374,0.19476098715528983,9.9
0,0.06527423317106837,0.07957097935715993,9.9
0,0.009128630163615311,0.24666672445343732,9.9
0,0.06930595559079875,0.0578673807858493,9.9
0,0.05201135363857799,0.1417927637073112,9.9
0,0.0041505023067262585,0.2493109332240744,9.9
0,0.008592420758093798,0.24704681222063515,9.9
0,0.06096217566150451,0.10134452554463466,9.9
0,0.0025136283499285865,0.24974726690073742,9.9
0,0.0542436003412565,0.13230527288072153,9.9
0,0.0387281842760154,0.19000510970731976,9.9
0,0.07374564154333761,0.03246321413446229,9.9
0,0.047452324890850474,0.1599310744981269,9.9
0,0.03968196018846767,0.18701368142403468,9.9
0,0.02460414890601744,0.22578543426442083,9.9
0,0.01804001175167091,0.236982319039983,9.9
0,0.0560365516056946,0.12439619536569302,9.9
0,0.0169716542931552,0.23847851802214506,9.9
0,0.008141848748872456,0.24734841195801935,9.9
0,0.03676858142120977,0.1959228568108747,9.9
0,0.0442804774429992,0.17156957269680156,9.9
0,0.040350573735410074,0.1848732479689294,9.9
0,0.014520806373197807,0.24156584729088393,9.9
0,0.028828022577333603,0.21675780457122976,9.9
0,0.030176477701691847,0.2135752077407718,9.9
0,0.004520284852369244,0.24918268099413765,9.9
0,0.07531421676705881,0.023110750110579115,9.9
0,0.05642244203078424,0.12266032141131167,9.9
0,0.0698318912484544,0.0549402785865615,9.9
0,0.008452295754695851,0.24714234785900602,9.9
0,0.0224672896639198,0.2298088358063009,9.9
0,0.012858648347271755,0.2433862065072482,9.9
0,0.06543349445172922,0.07873831215342086,9.9
0,0.07685089072667978,0.013757623780636968,9.9
0,0.07286911658791291,0.037603673907886215,9.9
0,0.008331105317322686,0.2472237073676671,9.9
0,0.06898673176111537,0.05963323363679662,9.9
0,0.01882559739076823,0.23582387531522803,9.9
0,0.0464866148320033,0.16355978565843882,9.9
0,0.035212612034741256,0.2004028781476318,9.9
0,0.03496155342333492,0.20110759128909192,9.9
0,0.03917924572008735,0.1885994681922007,9.9
0,0.03179152831809296,0.20957194908799573,9.9
0,0.010873871114505013,0.24527035707940534,9.9
0,0.018483996433049765,0.23633367503452013,9.9
0,0.023895786769050163,0.2271596549875235,9.9
0,0.06381523267149844,0.08710464316330074,9.9
0,0.03745790172115449,0.19387622394593326,9.9
0,0.0693872651799336,0.05741629723398295,9.9
0,0.03254424677179006,0.2076348800822733,9.9
0,0.021285858804829118,0.23187648859763516,9.9
0,0.03560643178954671,0.1992872806086543,4.95
0,0.03560643178954671,0.1992872806086543,4.95
0,0.018039648084349613,0.23698284387971286,9.9
0,0.025143965501762434,0.22471123995384723,9.9
0,0.028091419050714026,0.21843488702868724,9.9
0,0.010320147331628988,0.24573978236213884,9.9
0,0.05986328184172997,0.10665549948550412,9.9
0,0.05676663601400681,0.12110196142613058,9.9
0,0.022827077317768403,0.22915698164514492,9.9
0,0.006344944339007857,0.24838966725339567,9.9
0,0.01358389171020876,0.24261911544021286,9.9
0,0.004344005329054596,0.2492451847080458,9.9
0,0.07648000602449814,0.016032347139709108,9.9
0,0.048108877759431026,0.1574214352291249,9.9
0,0.0594007342545536,0.10886211080079611,9.9
0,0.05996563485615621,0.10616490545192572,10.4
